Review Number,Review Text,Label
822,I use this holster for my Nebo 250 Lumens SLYDE LED Flashlight 190 Lumens Work Light. It adjusts fine and it won't slip out that easy. The rotating clip is great because I can aim the light and walk or work hands-free. Great price for a great product.,Price
195,Good Quality. Good Price.,Product Quality
602,3rd season using it. I only fill with water and immediately drain and air dry after every hike. I have experienced no altered taste or smells with this simple care. [Use your Nalgene for flavored water and alcohol!]<br />It's best to fill and pack first for ease in an overnight pack  but can still slide in with a full pack. I've had no issues with suction/water flow. Osprey changed the tube size to 1/4&#34;  which is a good thing as it it fits most quick change valves (mine is cut to allow for direct input from my water pump).<br /><br />The knock - the cap. You're going to have issues and it's only a question of when. The twist cap becomes stuck making it so you have to hold the blue plastic clip in order to securely twist the cap into place. I've found using olive oil (any vegetable oil will do)  on a Q-tip to lubricate the cap between the grey and blue part works well. Probably should avoid a synthetic lubricant like WD-40 unless you're feeling adventurous and are okay with your water smelling like your car's last oil change. This is where the old reservoir has it better - the cap on the old one is highly reliable.<br />Overall  it's good and would be 5-star with a better and more reliable cap (I'd prefer not having to take cautious lubricating measures every time I go on overnight trips).<br /><br />As with all resevoirs and water filtration devices  proper care is necessary. Take 3 minutes to pull it out of your pack immediately  drain  insert a paper towel  and then hang to dry. Unless of course you prefer that old musty scent. I do expect better though of Osprey with regard to the cap considering I'm not the only one who has to deal with this issue.,Product Quality
84,"[[VIDEOID:ca7421903fd1ad5c64ae1dc42a160649]] Earbuds have always been an issue for me. Mine is one of those stereotypical stories -- I can't find a pair that fits my ears well. I've tried so many types of earbuds and most of them give my ear canals some sort of fatigue. It's not that they sound bad  just that keeping them in my ears for more than 10 minutes is painful. The only ones I could tolerate were the Apple EarPods  and I have a love/hate relationship with them. Sure  they sit nicely in my ears  but them being fully open means I lose my music to the crickets of night and pelicans of day. Well  no more! I found the Flare R2A in-ear monitors  and seems my fear of earbuds is over.<br /><br />Disclaimer: This product was provided at a discounted price in exchange for an honest review.<br /><br />The R2s began their life on Kickstarter with a campaign that raised over $170 000. That's quite a lot for IEMs  which are a rather niche market. Flare is a British company that strives for excellence in sound  and hopes that the world can join them in this pursuit. Before the R2s  the company made loudspeakers  so in-ears is a bit of a different industry. I think they did a fine job of things.<br /><br />I listen to a lot of different genres of music  but mostly folk and dream pop lately. To test out the R2s  I listened to hip-hop  jazz  EDM  instrumental guitar and piano  rock  classical  and of course the aforementioned folk. They performed consistently well in every genre. They also look great.<br /><br />First  of course  the sound. These IEMs aren't active noise canceling or anything fancy  which is good because noise canceling often diminishes the sound quality. The R2s are still great for keeping outside noises to a minimum. They use the same plushy foam tips as earplugs  which makes for a comfortable and quiet listening environment. I tried them at work  in the bus  walking down a busy road  and even in a studio while recording. There's absolutely no sound leakage at all  which is great for quiet environments  and none of the quality seems to be lost when the environment is noisy.<br /><br />People sometimes rant about flat response and how it's better than everything else. Those people might be troubled by the R2s. They're warmer than most earbuds  but don't have muddy bass. The main issue with earbuds is always treble: there's way too much of it everywhere. Then Skullcandy wanted to have fun so they started adding a bunch of bass to the mix. Everything above 80Hz seemed to have been lost. The R2s have none of those problems -- highs are crisp  mids cut through well  and the lows of course deliver the much-needed punch  rather than a drone. The responsiveness of everything is very tight.<br /><br />As I said before  everything I listened to with these IEMs sounded wonderful. They revealed details in songs that I didn't know were there  while also being comfortable  affordable  and easy to use. The highs were not overbearing  but pronounced; the high-mids don't clutter the highs at all; the low-mids keep all the bass lines in check; and the lows make sure you remember that the bass drum exists without making you forget about the guitars in the mid-range. That's a great achievement. I really love the way these sound. Everything is balanced. Overall  it's a bit warm  but I would much rather it be warm than sound like tinny old Apple earbuds from the early 2000s  with their mesh and bass-less muddle.<br /><br />On to the design. These things are beautifully minimal  but aren't trying to be artistic  which is nice for a change. The earbuds themselves are black (or whatever color you chose)  and the tips and cable match that. There's also a rectangular machined aluminum box that splits the stereo signal for the left and right channels. It doesn't need to be as big as it is  but it does add some pizzazz to things. Lastly  there's the 3.5mm connector  which on mine is black with two gold stripes running through it.<br /><br />I love the design  but there's one ergonomic inconsistency: The aluminum box. It looks cool  and I can see why the designer would have put it there. However  if you want to use these as a versatile pair of IEMs  you may walk with them once in a while  or just move around a bit. The latter is inevitable  and when you do choose to move around you'll hear some strange thudding sounds. That's the box attempting to defy gravity. Every time I hear this I tell myself it's cool to look at  but doesn't need to be so heavy and certainly doesn't add any special functionality. The heaviness  I suppose  adds value to the IEMs. I would just prefer it wasn't here  especially when I'm using these to perform.<br /><br />While these are \\""""reference\\"""" series -- at least according to the marketing by Flare -- I don't recommend using them for referencing. The R2s don't produce a completely flat sound like Sonys do. They're amazing for listening to  but not necessarily for studio work. I tried mixing a few song using them just for fun  and I noticed that most of my mixes tended to lose the low-mid range on other speakers and headphones simply because the R2s are warm. This characteristic is great when listening to music  but not for mixing/producing it.<br /><br />If you're a musician  you'll find that these are great for monitoring (and thus they are named in-ear monitors). I used them to monitor my vocals and piano while recording an entire song and they worked great. The warmth helps make things less straining on the ears  and there's not so much bass that I get a headache using them after a while. I also used these to monitor my synth and the rest of the band while playing live  and the foam tips isolated the sound very well.<br /><br />It's worth noting that since these are in-ear monitors  there is no microphone. The aluminum block in the middle of the cable just acts as a splitter -- there's no hidden microphone. At first this bugged me  because I would receive a call and forget I couldn't use these headphones to talk. After a while  I just accepted it. There's no reason for IEMs to have a microphone since there's no way for you to use it as a talkback to your band or anything. It also goes against the way that Flare built these  which is to solely focus on recreating sound accurately  not adding more sound. Bottom line: A microphone would have been useful  but there isn't one  and that shouldn't be a deal breaker.<br /><br />Here's the verdict: The R2s made me like earbuds again. I was considering the Shure SE215s  but these reign superior. Once they're in my ears  I don't feel like I need to take them out. They feel at home. Even Apple's EarPods  which \\""""sit\\"""" in my ears nicely  don't make me forget that I'm listening to music through small pieces of plastic in my ears. The R2s do  and they don't look ridiculous like some earbuds. My friend even told me he didn't notice I was wearing them because they're so small. That's awesome.e the design  but there's one ergonomic inconsistency: The aluminum box. It looks cool  and I can see why the designer would have put it there. However  if you want to use these as a versatile pair of IEMs  you may walk with them once in a while  or just move around a bit. The latter is inevitable  and when you do choose to move around you'll hear some strange thudding sounds. That's the box attempting to defy gravity. Every time I hear this I tell myself it's cool to look at  but doesn't need to be so heavy and certainly doesn't add any special functionality. The heaviness  I suppose  adds value to the IEMs. I would just prefer it wasn't here  especially when I'm using these to perform.<br /><br />While these are \\""""reference\\"""" series -- at least according to the marketing by Flare -- I don't recommend using them for referencing. The R2s don't produce a completely flat sound like Sonys do. They're amazing for listening to  but not necessarily for studio work. I tried mixing a few song using them just for fun  and I noticed that most of my mixes tended to lose the low-mid range on other speakers and headphones simply because the R2s are warm. This characteristic is great when listening to music  but not for mixing/producing it.<br /><br />If you're a musician  you'll find that these are great for monitoring (and thus they are named in-ear monitors). I used them to monitor my vocals and piano while recording an entire song and they worked great. The warmth helps make things less straining on the ears  and there's not so much bass that I get a headache using them after a while. I also used these to monitor my synth and the rest of the band while playing live  and the foam tips isolated the sound very well.<br /><br />It's worth noting that since these are in-ear monitors  there is no microphone. The aluminum block in the middle of the cable just acts as a splitter -- there's no hidden microphone. At first this bugged me  because I would receive a call and forget I couldn't use these headphones to talk. After a while  I just accepted it. There's no reason for IEMs to have a microphone since there's no way for you to use it as a talkback to your band or anything. It also goes against the way that Flare built these  which is to solely focus on recreating sound accurately  not adding more sound. Bottom line: A microphone would have been useful  but there isn't one  and that shouldn't be a deal breaker.<br /><br />Here's the verdict: The R2s made me like earbuds again. I was considering the Shure SE215s  but these reign superior. Once they're in my ears  I don't feel like I need to take them out. They feel at home. Even Apple's EarPods  which \\""""sit\\"""" in my ears nicely  don't make me forget that I'm listening to music through small pieces of plastic in my ears. The R2s do  and they don't look ridiculous like some earbuds. My friend even told me he didn't notice I was wearing them because they're so small. That's awesome.",Usability
963,Very good quality,Product Quality
81,Good for the price.,Price
636,Easy to adjust for any height.  Exactly what I expected.,Usability
739,Love it,Product Quality
369,Best things for your moistening your lips.,Usability
950,Couldn't beat the price.,Price
138,Trash  returned mine after 2 days. The pads are hard and very uncomfortable. It is completely plastic  and feels like it is  about to break. DONT BUY,Product Quality
426,This is so very AWESOME!!!!!  Love it!!!!,Product Quality
482,[[ASIN:B00JCG9H0W Electrolux EI24ID50QS Built-In Dishwasher with IQ Touch Controls  24-Inch  Stainless Steel]] This has been disappointing  to say the least. We had the dishwasher professionally installed  and ran a test cycle. A little more than half way through the cycle  it beeped and gave an error message. I called customer service number and spent two hours in the circle of hell known as voicemail carousel  cut-off  call back  runaround  &#34;try this number instead &#34; and so on. Finally got a repairman out  twice now  and it still has not run through a complete cycle without shutting down with an error message. It has now been 3 weeks since we bought it  and nearly 2 weeks since we had it installed  and we still do not have a working dishwasher. Update: After the backordered parts were installed  it immediately sprung another leak before finishing a load of dishes. More parts have been backordered. It has now been 46 days since I ordered this  and it has never run through a cycle. Electrolux has refused to refund  but Amazon is considering making an exception to their 30 day return policy since the backordered parts kept me waiting.,Customer Service
405,It would not cool below 55 degrees and has now stopped working all together.  I would NOT recommend this piece of junk to anyone.,Product Quality
90,Sorry  this cable worked for about a week then broke. I had ordered others before and same result. My fault for thinking things would change. Thought I had gotten a bad set  but that is the rule...not the exception. I'll try the more expensives ones from Bose.,Product Quality
686,Works perfectly for our short 1 mile drive to our launding area.  Well constructed and easy to install.,Product Quality
983,great,Product Quality
774,Great Concept but the strap broke in less than 6 months. :( Once the strap breaks the light is useless. I also have Blinder 1s and Blinder Roads - those are better. The 1s straps dont break as easy  and the road's straps are replaceable.,Product Quality
147,I bought this to replace a lost neoprene case for my QC20i earbuds. This case is just ok.<br /><br />It seems very cheaply made and it's kind of hard to use because the zipper is a little stiff. If it was more expensive  I would have returned it but there's really no point (I'd get a buck or two back after return shipping).,Product Quality
901,started leaking after a very few month and we have had to replace it,Product Quality
548,Works great in bathroom to preserve insulin for diabetes. Very compact and takes up very little space on counter.,Usability
510,Outstanding looks cool.,Aesthetic Appeal
750,This printed bands make my Fitbit flex look like a bracelet  will try other print again.,Product Quality
501,Works perfect for when I am out in my RV!,Usability
595,I LOVE this dishwasher!  It's so quiet we hardly know it's on.  It does a good job too!,Product Quality
743,An attractively designed  high quality simple backpack which is light and easily transportable. I bought it because of price to try it  and discovered I like a few more pockets for organisation  so this pack doesn't suit me and I will sell it. But make no mistake  this is a top notch pack  despite it's incredible light weight of 175 grams. Eg  the shoulder straps look like cheap mesh plastic at first glance. But pull it. It's tough and doesn't strech  right? Similarly  none of the stitching gives  and the fabric  is   well  tough.<br /><br />If this type of design suits you  then I'd recommend this pack. If it had 1 or 2 more pockets  I'd keep mine.,Aesthetic Appeal
865,Heavy Duty,Product Quality
480,Great deal aaaa+,Price
748,love them...  the pockets are easy to get into with one hand and the feel of the material is very comfortable.,Usability
132,For a speaker its size the sound and volume are great. I would recommend this little speaker,Product Quality
336,[[ASIN:B008B9HVYK Calming Synergy Blend Essential Oil- 10 ml (Lemongrass  Sweet Orange and Ylang Ylang)]]<br /><br />I have been researching essential oils for four months now  reading tons of links and blogs regarding who has the best oils.  I cannot believe the terrible comments I have seen written by woman about other companies.  I was so turned off by independent representatives bashing the competition that I turned to Amazon and found a company that I hadn't read anything about and Ordered  three oils  the calming synergy blend being one.  So far I love the oils I ordered.  I have not compared them to other Company oils so I am only speaking as To Edens Garden  but I love it.,Product Quality
573,Awesome,Product Quality
119,I bought this 10 days ago. It was relatively easy to hook up. The auto-calibration took a few tries to get right  but I was pleased with the outcome. The sound was fantastic and really enhanced the viewing experience of my new Sony 4k 70&#34; television.<br /><br />Today it died. I was watching Band of Brothers  and halfway through episode 3 the sound just died. I did my own troubleshooting (I have an advanced degree in electrical engineering) and then called Sony support. They ran me through a few steps  and then escalated me to another department. After being on hold for 40 minutes  the line kicked off and said that the office I was trying to reach was closed for the day.<br /><br />So I am now 10 days into a three thousand dollar investment with Sony  and I am watching a football game with no sound while I type this.<br /><br />My receiver was a poor product. And the support line was awful.<br /><br />I am not happy.,Customer Service
649,I purchased this bag partly based on other reviews  and I must say I am SOOOOO happy that I did!  This bag is fabulous.  I was looking for something that was not the standard  boring black messenger bag  and this is it!  My laptop fits perfectly - it's a Dell 14&#34;.  I was a bit concerned that one reviewer said that he/she had to slice open the laptop sleeve to get the laptop to fit  but my 14&#34; (with extended battery) fits just fine.  This bag is - in the Goldilocks sense - not too big  not too small  but just right.  It is well-designed  with lots of pockets.  It has a strap across the back that I ended up removing because I don't need it (if you ride a bike with the bag  I guess it would be helpful).  The bag is not black  but more like a charcoal color  if that makes a difference.  It can fit a water bottle  but that takes up some of the internal space because of the way the pocket is designed.  This is not a flaw  but something to note if you carry a water bottle and also want to pack more than a laptop and a few folders or a binder.  If you need to carry more than a laptop and maybe one binder or textbook  you will need a bigger bag  but if you're looking for a stylish way to transport your laptop plus a binder or book  this bag is AWESOME.  Super sturdy  well designed  cool pattern  good padding on the laptop sleeve  and some reflective trim for safety  without looking too &#34;sporty&#34;.,Aesthetic Appeal
715,Awesome..my daughter loves it,Product Quality
611,VERY difficult to set up. The muscle needed precludes senior citizens being able to finish the job without help!!,Usability
136,Great sound quality for the price  LOVE the matte finish and no logo. Great business model and exceptional customer service.,Product Quality
305,I was a little skeptical that a cream would actually aid in losing weight  but my skin looks and feels firmer. The cream is super hydrating and keeps my skin soft all day. It smells fresh and clean too. I am looking forward to seeing more results over time!,Product Quality
645,A little pricey but gets the job done.<br /><br />Would have been nice to have both units shipped with the same key.<br /><br />Auto-tensioner for fork end is a plus.,Price
380,Extremely smooth shave and love the trim blade.  Makes it much easier and cleaner to trim the goatee and mustache. A great combo.,Product Quality
838,2nd one I have owned. great!!,Product Quality
594,It fits perfect! Arrived on time also.,Shipping
294,Great product,Product Quality
998,Well mad  simple to use and works fast!,Usability
647,It's good And compt,Aesthetic Appeal
361,Using this for the second time and I clearly feel the difference.  I feel I have clearer thought and less foggiest.,Usability
354,These bands have done wonders for the pain in my husbands knees! The very first time he used them he walked all day without pain- in fact he forgot they were even on! The next day he forgot to put them on and his knees hurt like crazy! They are padded for comfort and have dual Velcro straps for easy and correct tightening without pinching.  He wears  as you can see in the pictures  them below his knees but since they are so adjustable I'm sure they'd work in the area of choice. Perfect size and thickness. Not hot or sweaty. No bulk under his clothing either. Great great product!  Neoprene material- quality construction. Received in exchange for my honest review   Ok so my husband has been wearing these every day and he reported that they WORK!! So much less pain- don't not know why or how but the do. In days he forgets or try's to go without them he can barely walk at the end of the day!! He's had 4 back surgeries and has constant pain down both legs  hip and knees-- these are awesome! I'll be getting more for back up!! Great great item !,Usability
153,Fast shipment  easy to install - no issues so far.,Shipping
431,Bought this for a rental unit and now considering replacing my hood at home. EXCELLENT lighting. Fan works well too.,Usability
333,Love these pills for stress,Usability
946,good,Aesthetic Appeal
935,Nice addition to my map kit,Usability
953,I really like my Howard Leights. They are perfect.,Aesthetic Appeal
690,Came in on the expected date for delivery and everything was in the box as describe.  Very satisifed,Shipping
265,nsntnttnxgntttn,Product Quality
428,It was everything I needed it to be,Product Quality
865,Heavy Duty,Product Quality
768,I hang my kayak under my deck using these wall cradles. I would recommend also buying some tie down straps as my kayak was blown off the cradles by some strong wind and took some damage while stored. Now I strap around the deck post and kayak and it sits nicely in the cradles.,Usability
542,when we first installed the filter the water was black that came out  i am assuming from the carbon filter  but i have never had this experience from any other filters.  it eventually stopped but it should not have been black.  we have been using it for while and the water has a haze to it... not impressed so fare  won't buy again....,Product Quality
566,Ice maker ran out of ice again today. It's just my family (of 4) under regular usage on a Sunday. Made a smoothie in the morning  iced coffees  drinking ice water  the normal stuff. It seems like it has trouble keeping up. With a fridge this expensive I expect better.,Product Quality
517,This freezer is SO small - there is barely room for anything in it. There is a 20% restocking fee and we have to pay for return shipping so we ended up just keeping it. Wasn't worth losing so much money for the return.,Product Quality
453,Yes  this was just what I needed to get the old washer humming again.  It did not fit the cabinet exactly  but I took a chunk of metal out of the back of the cabinet and it went in nice as pie ,Usability
984,Just makes the job 100%,Usability
484,Thanks!,Product Quality
70,More or less.,Product Quality
155,Such a great option to extend those HDMI cords  instead of buying a super expensive longer cord. I connected 2 ten feet HDMI cords with one of these and i have not noticed any reduction in quality. This has allowed me to connect my PC and TV that is up on the wall.,Price
817,very good,Product Quality
870,good,Product Quality
846,Product is good  but expensive.,Price
653,These little flashlights are great.  I actually have three of them: one for my keychain  one in my toolbox  and one I carry on my very-early-morning constitutional (my little finger fits perfectly into its ring).  I also gave one to each of my 12 grandchildren (ages 5 to  22)  for Xmas last year  though one was immediately stolen by his father.  The CR2016 batteries last a long time (if your remember to turn the light off when you're not using it  which some of my grandchildren don't) but they are a bit of a bother to replace  and they are hard to find in retail stores.  You might  want to buy the  pack of spares along with your light.,Usability
914,Work well.,Product Quality
638,I fly with this thing.,Usability
944,Easy install. Perfect for what I needed. I just didn't need five.,Usability
990,Works great ! holds a good charge for a good while,Usability
12,Breaks very easily  and takes a while to load music,Product Quality
229,Its  perfect  thank you,Product Quality
995,Excellent product. Very easy to use,Product Quality
944,Easy install. Perfect for what I needed. I just didn't need five.,Usability
580,I have a frigidaire fgus2632lp which I believe this model replaced.  Mine is also a piece of junk.  Icemaker had 3 service calls in first 3 months.  I assumed the water dispenser put out chilled water but it doesn't  which sales people didn't even mention. Fridge interior cannot maintain constant temp; items toward rear(like pickles in a jar) have gotten frozen.  Items come out of fridge damp  and shelves are damp.  I will never buy any frigidaire product again.  I have bought another 2 years extended warranty(my fridge is 4 years old) and when it runs out I am replacing this piece of crap.,Product Quality
646,Good bike  but the oddly shaped frame is not friendly to car carriers.  Bike is also very heavy.  Other than those two things  it is nice.,Usability
539,The freezer has a lot of space inside but it takes a lot of time to cool down.,Product Quality
540,I decided to buy this dryer and I don't regret so far.  It works great !!!!! Thank you so much.,Product Quality
490,love it! looks great in my kitchen  functions well,Aesthetic Appeal
4,Works well. Bass is somewhat lacking but is present. Overall pleased with the item.,Usability
847,very nice tape!! This was my comment right after I got the tape. After about 3 months of daily use it started to retract all of the time. I contacted Amazon to see if I could make an adjustment to fix it. They said that was not possible but would send me a new one. I thought that was great until the replacement had the same issues within a few months. Bottom line it appears these are not make very durable.,Product Quality
754,Nalgene bottles are the tank of the bottle world. My previous bottle lasted through hundreds of liters of water and survived countless drops and falls. The thing that finally did in my previous bottle was being ran over by a F150  so I can't really fault the bottle on that one.,Usability
310,Great product! This supplement is given to Cancer patients in large doses in the UK. It actually helps reduce your risk of Cancer in the body  along with other health products.  I take 1 pill on empty stomach every morning...do your research on this supplement & you will see why doctors use it in the UK for patients with Cancer...but make sure you are buying from reputable dealer...,Product Quality
342,For the moment I am giving this a 5. I have sworn off ever spending another dime on appetite suppressants  so many times that I have lost count. This is the first day that I have taken them and it has been amazing to be free from cravings and hunger.  I ate a hardy breakfast and took a dose  many hours later I ate some hummus and celery  and took a dose. I ate a very reasonable dinner. No snacks in between  no cravings. Wow  could this stuff really work? I sure hope so.  ☺️,Usability
723,Works great.,Usability
355,The pair I received (from a different vendor) had 5 narrow fingers and no thumb. In addition  the palm was very wide (5 inches).  Totally unwearable,Usability
418,3 of the buttons stopped working after a month of using it. It was used twice a day. Do not recommend it. go use your money for something more durable. Oh and also big plates do not fit in it.,Product Quality
836,It is very difficult to find decent gloves to fit a woman's hand. All women's gloves I have seen are worthy only of potting plants  not real work. I'd been using a very similar looking  small  men's leather gloves from a big-box store  but the fingers would wear out very quickly.  These have been great so far. I love the extra piece of leather on the first two fingers and the thumb  which is where the others always wore out. There is a little extra padding on the palm and knuckles. The padding may make them a little warmer than typical light-duty gloves. The side of the forefinger is reinforced as well. The construction overall is very good.  The small size fits my hands (which are med/large women's size) well  although it is a tad bit bigger than my usual brand. I am very happy so far and will follow up in time when they are used more.  Update: 5 Months later and they are holding up great. I have been doing a lot of shoveling and working with chicken wire  cement blocks and gravel. They have been used in both wet and dry situations.,Product Quality
881,Wish I had bought one sooner. Well worth the money  thank you guyz.,Price
468,Works & fits great in my Kenmore side by side.,Usability
924,Good Product,Product Quality
169,Fell apart,Product Quality
308,I was pleased with the product.,Aesthetic Appeal
493,It was good,Product Quality
404,No more running to the store for ice!  Works perfectly.,Usability
230,Pretty good!,Product Quality
161,Quickly located the signal and connected.  Very surprised with the sound from such a small speaker.  It's strength is in it's size - easy to move around.  Redefines portable music.  Perfect for the deck  patio and pool.,Usability
144,I like it,Product Quality
445,I rarely do reviews  but wanted to let people know about the deceptive marketing on this dishwasher.  We did a remodel and due to space constraints needed an 18 inch dishwasher.  We replaced a Kenmore dishwasher rated at 50 db.  The Bosch sounds like a freight train in our kitchen compared to the Kenmore.  We couldn't tell the Kenmore was on  but with the Bosch we can't run it when we are home.  It drowns out the TV and forget about getting any sleep when it is running (the bedroom is on one side of the kitchen and the living room on the other).  Whoever rated this at 46 db must be hard of hearing.<br /><br />The plus side is that it has great features and cleans well.  The only other negative is that door doesn't let you prop it open.  I like to open it a couple inches after it is done to let the dishes dry thoroughly.  The Kenmore would stay in any partially open position  but the Bosch is basically full open or closed and there is no way to adjust the tension on the spring to operate the door.,Usability
108,Awesome product. Super fast delivery.,Shipping
763,This feels really comfortable. I slid taking a turn too hard at Northstar and my tires lost traction. The pad sort of helped  but it didn't hold up and pretty much ripped. Not going cheap on protective gear anymore.,Usability
34,Good looking over the ear headphones that have a surprising deep bass response. I have noticed new bass notes on some of the songs I have been listening to for years. I use them at work to reduce the surrounding noise. A great value.,Aesthetic Appeal
958,Excellent  with good instructions,Product Quality
222,Ok,Usability
537,Great product with a speedy delivery. Thank you,Shipping
142,Works fine for my application. Range is not the best but fine for my use,Usability
270,I've been using MC for about two years. The pills  and now the cream. Trust me...if you use it as directed...it will work. I'm  one happy (2 year) customer.,Usability
41,Great pair of headphones for the price. If you've ever taken an overnight flight and had trouble sleeping because of the ambient noise  it's amazing what a little noise reduction can do. You can use these headphones without even plugging them in  just for the noise reduction. On the other hand  they sound pretty good as well. I found these phones comfortable enough to wear for several hours straight. All in all  a good investment in peace and quiet!,Price
236,Absolutely loved them! I was a bit worried but will buy additional pairs. I use them for painting my toes so can't review about alignment but great for keeping toes apart while painting. Shallow but it's what I needed them for :),Usability
980,I put this on my Rugar Ar 556   excellent mount and well made   very brite light and great price   recommended !,Product Quality
824,A preferred EDC.  Great price and great quality.  CRKT makes quality knives.,Price
831,Easy to breath through without fogging up my glasses,Product Quality
426,This is so very AWESOME!!!!!  Love it!!!!,Product Quality
946,good,Product Quality
904,Bought this and cabinate  at SAms club. The price is much better there. These products are very attractive and work good. Would encourage family And or friends to purchase any of these products. I a a nudist.,Price
482,[[ASIN:B00JCG9H0W Electrolux EI24ID50QS Built-In Dishwasher with IQ Touch Controls  24-Inch  Stainless Steel]] This has been disappointing  to say the least. We had the dishwasher professionally installed  and ran a test cycle. A little more than half way through the cycle  it beeped and gave an error message. I called customer service number and spent two hours in the circle of hell known as voicemail carousel  cut-off  call back  runaround  &#34;try this number instead &#34; and so on. Finally got a repairman out  twice now  and it still has not run through a complete cycle without shutting down with an error message. It has now been 3 weeks since we bought it  and nearly 2 weeks since we had it installed  and we still do not have a working dishwasher. Update: After the backordered parts were installed  it immediately sprung another leak before finishing a load of dishes. More parts have been backordered. It has now been 46 days since I ordered this  and it has never run through a cycle. Electrolux has refused to refund  but Amazon is considering making an exception to their 30 day return policy since the backordered parts kept me waiting.,Product Quality
909,Very nice for the price.,Price
954,The real deal DeWalt batteries! If you need these  you may want to get them soon. Being NiCad batteries  you don't want them to go dead before recharging--and mine only had a small charge left in them  when they arrived. Probably remaining old stock (everything is going Li-Ion nowadays ) so it'll soon get to the point that any original DeWalt batteries you get  of this type  may have discharged completely in storage. Then the only fresh battery packs available will be the aftermarket manufacturer's.,Product Quality
432,very happy with purchase.  Quiet.  Used for soft drinks.,Usability
628,Bought this for my wife and she loves it. It is everything she wants in a travel backpack.,Usability
461,Looks good and works quickly.,Usability
400,What a great stove.  What a wonderful replacement for my sort of antique.  Enjoy it every day.,Usability
844,Just ok !<br /><br />All most sent it back!,Shipping
830,Arrived fast  has withstood holster trauma and wears easily on the Glock 17,Shipping
584,This filter was packaged well and easy to install.,Shipping
204,We have been using this for almost a month and so far it's worked out really well! My son is actually waking up when the alarm sounds and changes his bottoms if he needs to or finishes in the bathroom! Before the alarm he wouldn't wake up for any type of noise!!! He has more gold stars on his board than silver and it has boosted his confidence! We are happy!<br />The only thing it does and we don't know why is that it will randomly sound even if he's dry.. Not sure if that's supposed to happen or not but its not too often so we just ignore it and shut it off!,Usability
939,great power pack but to large and did not fit into the case when attached to the drill,Aesthetic Appeal
991,Product as advertised.  Arrived in very timely manner.,Shipping
374,I have read a Lot of negative on this product..I too was skeptical as my knees are bone on bone and will need to be replaced after the 4 surgeries i have had in the past....It took about a week and I honestly walk every day rain or shine as I have to walk the dog and one night I got up to go to bathroom and i was surprised my knees didnt hurt like normal...I am amazed I have ordered my second bottle and will continue to exercise and take advantage of this new freedom from the constant pain..It Is Not a cure all..But after all these years and shots in my knees..This has truly been a gift to me,Product Quality
95,I purchased the OUS00-0563 Super Thin Indoor HDTV and took it to Barbados where after installing it(simply tape to concrete block wall) I was pleasantly surprised by the difference in reception of the TV. I highly recommend this product.,Product Quality
350,I am in my sixties I was chunky barely moving and when I say barely moving I didn't even want to walk out to the car and since I've been taking tumeric from Sports Research product  I'm  physically moving I bought a Motorhome I'm camping I'm kayaking   hiking. In general I feel like doing things again I cannot say enough about their tumeric.,Usability
693,nice and greasy. more time will tell,Product Quality
532,works great  and it's super quiet.,Product Quality
785,Convenient  great lighting. Will order more of this product.,Usability
397,the great thing about these capsules is the content rrr soooo good for us<br />im very glad they rrr available,Usability
226,PH Test strips :)),Product Quality
896,Good price. Fits well.,Price
486,DANBY WAS THERE FOR US WHEN NO ONE ELSE WAS<br />#Freshmen #LonerLife,Product Quality
736,Really enjoyed the design  but carrying items in the bag proves to be a very uncomfortable experience. After trying it out for one day  it was clear the straps are not made for hauling every day items (i.e. a work laptop and plug) as they spread out on the shoulders and make it difficult to walk and carry. After expressing a desire to return the bag  the sellers were not accommodating and really didn't care that it wasn't working for our situation. Bottom line: the design is nice  but beware that once you try it and realize it is not a great bag for you  you are stuck with it.,Aesthetic Appeal
644,Exactly what i needed. Thanks!,Usability
526,Replacement plate,Product Quality
